customer_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
C00001,1.3019782302734062,-0.34528837374530796,-1.675661946661865,2.118967806860962,-1.4460890282144467,1.8396656627636032,1.6490199983989156,-1.097410351424386,0.08537198421024016,-0.07896059366009013,-0.7825484212392693,-0.8292358579323259,-1.4821763378706323,-0.4718643037167407,-0.9459366233068969,0.7613147159433917,-1.5314889117636101,-0.34784828897199876,0.924810241639499
C00002,-0.22350718762128716,-1.017467933668123,-1.8615069504512125,1.9953074443053311,2.011271473636219,-1.3203023972631536,-0.011487439242166409,-0.8642457370507548,-0.04179900327028776,-0.5210808133217387,0.8184260439647066,0.7920331962010283,-0.528370304165044,-1.0641681123942248,1.059483064803361,-0.03664997897615557,1.2969523473763405,0.09029715858825896,-0.24042384202960684
C00003,-3.4863241167902665,-2.134040046968575,-1.1498429866738094,-1.1989911797756998,-1.6982549431728613,1.271822886767806,-1.1960044602610627,-2.6837961269739967,-0.05102833156682507,-0.284631022302777,2.4227976539736082,-0.6774348490419909,1.628440521499097,-1.7833982656289418,-1.166334960598699,0.15490341839184946,-0.40181904045904737,-0.20622698105979828,0.5087746234662599
C00004,0.3892745693521561,1.0103921765717447,-0.7698742558249462,-0.7771416308310695,3.149818559399547,-1.6077941609242254,-0.7152564894212982,-2.4833669367304623,-0.643944529617526,-0.7947615469013268,-0.035369210599932664,0.981484089903972,-0.9205850300116711,-1.0963860072718647,-0.28564675416516094,0.6247445766833881,-0.3446441776884678,-0.09423540344800677,-0.6897564681777313
C00005,2.371928648595273,1.268689357858937,-0.01305612790577525,-1.7846401774093164,1.6023187825254952,-1.630322327580225,0.06440107682111725,-0.7859999964512011,-1.1758388008883807,-0.6252174356131447,-0.21788511611603742,-0.2764121665126814,-1.0584000283639114,0.6987813098363334,-0.04606189065886818,0.42400744144727626,-0.4403539484131662,-0.5570413962499404,0.22932551986380525
C00006,0.17231008231636816,6.402773901071086,-0.665288643194552,-1.094141486364046,0.6744116435133982,-1.5799813348102711,0.0970130654776581,0.5232920510833015,0.02072068703464041,-0.889387958446458,1.389314562911251,0.6590935861628769,1.2267386966370781,0.39563944792090905,1.4067197693228548,-0.5194616153459732,-3.024296507540272,-1.0080482810873852,-2.10481545076519
C00007,-1.0261302728753965,-0.8057892373429436,-1.4777668630055765,1.8715298210398583,0.24091432714394168,0.855528023391605,-0.9060623735672162,0.5984518424443699,0.5363569073466637,1.5974620550259333,-0.5309067415844451,-0.6137061407699214,0.832579473623523,-1.5289399303400588,-0.48628905231619013,0.6057615975730577,-0.87257704298558,-1.2576499923724067,2.084011763430724
C00008,-3.4473580673981354,4.05604401991162,-0.16167013238985017,-1.6590457529296656,-2.5315072531113008,-1.6740967614731008,-0.3560462265438888,2.1964749482472525,1.1487675091408538,0.2743071259842758,0.5784262065321372,0.6613539065476617,0.008674836875976482,1.1791393680968003,1.9144521165649924,-1.2194603505849548,2.175302578800267,-0.947948393011988,-0.13659472339248996
C00009,-0.3814268196200493,-2.4893548102851573,3.092018573044473,3.468332945822157,-1.0508991671085883,-1.8844147883582432,0.04090718963002281,-0.6241868205554965,0.5534066437961705,1.4890816670628713,0.4992754587204466,-1.079793480063114,-1.4707735821057475,0.5297560129691244,-0.6389211424491635,0.8411224092369117,-2.0024349836891213,-0.7590423602902706,0.1774636967885408
C00010,1.1737612777962625,1.88388678317558,-0.6545415000162503,-1.9822739802032714,0.9132627472416257,1.0967146550626425,-1.5932336657019217,1.4047004987964795,0.9342589534907111,-0.609955041601141,0.9711350346027282,1.5749639802783613,-0.8864068072858996,1.1775645096754992,-1.015849873243033,1.6766128219738958,-1.167781357162955,-1.5726164461897456,1.7101485075379834
C00011,-1.29867094843233,-0.7684932189685589,-1.5404963900361823,-1.934333872647892,0.24222588819516258,-2.1941138209488025,-0.04700100137207168,1.7217859286578425,1.0072344568217089,2.0257292940721854,0.9320795156334579,-1.3515295380880414,-0.283030785086806,1.1947328510279815,0.7048439312407152,1.1856843640539896,-0.5851186120435855,0.35878492310865145,-0.007434285312444329
C00012,0.9782166815183864,0.5589970700160605,0.6419937655874535,-1.557094848900442,2.3531734881110173,1.3473915117142339,0.40062833810676746,-0.3322888664760854,-0.006824500310954942,0.16179773427014063,0.5753977561575631,0.8578691674055279,-0.28811171729023705,-1.3069525139203564,1.321955275895575,-0.7229243860359791,1.2169483807447519,0.3395500074368155,0.36156280805935403
C00013,0.46993387906232814,-0.3246568683832395,1.0480483584247346,-0.45766601170559795,3.1070651012599075,1.2795971699243454,-0.2461889734157713,1.3602053784404842,2.4020759605553335,-1.3113118280127836,-0.0563570710635707,0.025112389973194534,-0.9368914259559056,0.434629092677833,-0.8029088682324977,1.1688456956182551,0.7006326716796855,-0.5431584013184271,-0.6881709604572158
C00014,2.2242946645423682,0.498976961280488,-1.7575186563789638,1.9509115235538261,0.8620631904985064,-1.3608964549654747,-0.0819164859337438,-0.504091252502863,-0.2134402882162523,-1.339360616253707,-0.002635241038953344,0.12312434824761777,-0.7293212222812255,-0.6764904502549614,0.5415171472093229,-0.5382105308252398,-0.14992502371143265,-0.5803745042965389,-0.08595650269422915
C00015,-12.014187443420584,4.761465319618812,-1.8667533927418076,0.3497514477383677,1.288001098558445,-0.1345162038680532,5.522339636750577,3.1015146981160333,-4.644719336798613,-0.44968848495788427,-4.216878897366229,4.16544252291057,2.0346802930354584,-2.3068669646116025,-1.1857842153538098,1.7816971435019768,-1.5233479410314736,2.7144495526177614,1.2505336262158577
C00016,0.7782882992898135,2.0040834071423808,-0.6022258836386299,-1.710670873029372,0.33807582845149287,-1.342642913393095,0.5759208463691966,-0.04368163798868004,-0.55687268689321,0.1954029663872034,1.547908495538551,1.532825234727225,-0.810516088279548,1.87023976221154,-0.7319063136787584,-0.8367458292404425,-0.3306757693861693,-0.17960045044945303,0.7165139998328075
